ID_code,target,var_0,var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10,var_11,var_12,var_13,var_14,var_15,var_16,var_17,var_18,var_19,var_20,var_21,var_22,var_23,var_24,var_25,var_26,var_27,var_28,var_29,var_30,var_31,var_32,var_33,var_34,var_35,var_36,var_37,var_38,var_39,var_40,var_41,var_42,var_43,var_44,var_45,var_46,var_47,var_48,var_49,var_50,var_51,var_52,var_53,var_54,var_55,var_56,var_57,var_58,var_59,var_60,var_61,var_62,var_63,var_64,var_65,var_66,var_67,var_68,var_69,var_70,var_71,var_72,var_73,var_74,var_75,var_76,var_77,var_78,var_79,var_80,var_81,var_82,var_83,var_84,var_85,var_86,var_87,var_88,var_89,var_90,var_91,var_92,var_93,var_94,var_95,var_96,var_97,var_98,var_99,var_100,var_101,var_102,var_103,var_104,var_105,var_106,var_107,var_108,var_109,var_110,var_111,var_112,var_113,var_114,var_115,var_116,var_117,var_118,var_119,var_120,var_121,var_122,var_123,var_124,var_125,var_126,var_127,var_128,var_129,var_130,var_131,var_132,var_133,var_134,var_135,var_136,var_137,var_138,var_139,var_140,var_141,var_142,var_143,var_144,var_145,var_146,var_147,var_148,var_149,var_150,var_151,var_152,var_153,var_154,var_155,var_156,var_157,var_158,var_159,var_160,var_161,var_162,var_163,var_164,var_165,var_166,var_167,var_168,var_169,var_170,var_171,var_172,var_173,var_174,var_175,var_176,var_177,var_178,var_179,var_180,var_181,var_182,var_183,var_184,var_185,var_186,var_187,var_188,var_189,var_190,var_191,var_192,var_193,var_194,var_195,var_196,var_197,var_198,var_199
train_830,0,14.3833,-9.1644,14.2591,4.8982,10.8642,-1.8392,5.8204,14.9118,5.2339,7.4351,-3.8512,-0.2939,13.6195,4.1935,7.4749,14.0061,5.0719,1.903,21.6169,11.9345,14.0388,15.9052,-0.7779,3.2399,14.711,13.7022,0.0371,-3.9488,5.1708,1.8581,-17.5866,10.5131,1.5072,17.9259,11.101,1.1526,5.4059,8.4432,10.9075,-4.4486,1.7825,2.4931,10.0874,11.4957,20.7748,27.781,13.3868,-23.3789,15.4805,17.1381,11.8269,15.1731,0.1142,5.9491,4.9498,15.2515,18.9785,4.6808,1.2593,7.5827,22.3021,-18.5585,0.0853,-0.7378,5.4693,-4.5421,5.3356,2.1639,5.0158,2.3938,5.7663,0.6425,-1.2437,11.7963,13.926,20.9069,2.2824,16.768,3.3521,15.2526,0.2698,18.3652,-9.8186,-3.374,6.153,16.9508,11.7378,3.7799,12.3854,0.3829,-17.99,6.6374,13.8407,10.4805,6.4585,0.2438,14.0599,29.913,2.378,0.6557,11.5535,14.3154,17.9931,1.9263,11.6348,4.3004,9.9131,18.1254,14.4441,15.6915,11.8684,7.4833,4.8038,2.7144,3.7833,1.2971,0.2834,24.2338,-7.1162,1.1453,35.9358,11.8727,-13.8345,8.9877,3.4636,12.2712,14.3252,4.9487,-2.3595,11.449,10.4388,-0.0218,6.1818,7.0888,1.1027,-14.5722,40.2096,31.251,8.8162,7.3564,5.3641,2.851,14.4609,12.0186,7.7121,8.2178,10.9403,6.0654,3.8065,20.9529,13.032,3.0029,9.3841,19.9835,1.5578,13.3584,14.0187,-1.0911,11.5523,17.9729,4.9777,5.6612,3.8108,11.155,-6.3204,23.1804,2.8846,2.599,2.3981,6.1502,4.3195,-7.7817,21.3325,5.5476,28.5503,14.9313,-1.7408,15.0746,-8.6943,6.8725,2.5057,7.4392,9.6964,8.3291,3.9131,4.3776,8.2472,-1.2757,14.1738,-0.2959,8.921,15.2707,1.9315,9.5611,14.905,0.2334,-4.2059,11.1712,19.8666,5.219
train_181466,0,8.8647,3.6049,13.4191,5.5597,8.5064,-6.1523,5.781,15.9029,0.303,7.5287,2.5311,-3.7623,14.1824,3.5833,6.8649,14.8344,5.6908,-6.3095,16.8825,8.9967,9.5002,22.5495,5.2092,3.5175,13.995,13.533,-12.9718,-1.9326,6.1695,4.7062,-9.2275,9.5813,0.0936,22.787,10.8196,-4.374,2.5124,3.9709,4.3612,-0.7015,-0.7965,16.397,11.5996,11.5777,10.0388,-2.8552,7.6863,-23.9663,10.8524,28.5569,12.2464,25.4713,-3.8701,5.0441,-4.0341,11.7703,12.3082,6.9915,6.1772,9.2976,13.2351,6.608,-1.2455,-0.5749,6.2626,-1.1717,7.6896,10.1409,5.032,-7.0063,38.9301,1.1461,-5.3096,15.3313,8.1026,15.2313,14.6491,16.9864,6.7113,15.278,11.1469,17.1935,-7.6191,-1.4355,-8.0065,14.652,11.8437,11.8512,9.0619,5.8929,-9.8732,6.9886,15.6381,10.9789,8.6572,-0.0406,17.5805,39.8026,1.3269,-2.3631,-0.9967,13.7074,34.5469,1.4947,13.9665,4.0756,6.5524,22.8361,14.5552,23.1781,7.593,6.9973,4.1531,7.7103,2.7222,1.9211,5.2708,1.144,-11.3949,5.5927,41.1122,11.4841,4.7364,15.576,7.722,11.912,12.9719,1.3292,-3.2297,16.1192,14.1873,-0.0886,6.3009,6.5648,-10.1182,5.9895,24.4599,9.8747,-6.4274,2.6828,-0.8884,16.6745,15.1452,14.9528,9.9374,9.276,8.8571,-6.6566,3.7999,0.2438,16.504,5.236,6.1674,15.0756,13.4176,5.212,14.2236,-3.8091,28.1791,16.0239,7.2729,5.1879,8.2675,8.031,4.378,17.9234,3.1269,6.5806,10.8396,5.6166,1.9112,-7.7351,2.9378,-1.5543,30.4915,7.7729,-10.8004,10.8304,5.6944,3.134,5.9596,8.3978,7.6487,7.093,14.7565,-5.4981,6.28,-4.9463,7.0705,0.7311,3.821,7.5886,1.9089,0.9272,16.8969,-0.5985,8.3201,8.295,15.0948,-7.9013
train_172903,0,13.563,-1.8895,8.0642,7.8948,10.5499,-8.3894,5.524,14.901,5.5603,6.4552,-1.9814,-10.6582,13.8135,16.9552,8.2872,15.0884,12.2872,-2.2188,19.744,17.7126,17.9278,28.9073,3.4372,2.3712,11.8978,13.8773,-13.4556,-2.1692,4.7877,6.675,-17.68,6.9671,2.6972,25.4418,11.6273,3.8518,2.465,7.7528,15.37,-4.371,4.149,10.9029,10.8012,11.415,-3.3182,-42.7637,8.3077,-13.5253,-8.3987,11.7439,13.2979,19.9231,1.0499,5.5084,13.3752,17.9897,19.6314,5.5286,0.1714,9.0699,22.0438,7.1839,0.1106,0.5635,8.3284,5.6122,6.6281,14.4182,5.0206,-0.0754,38.8887,0.7015,2.3983,31.8725,29.3453,21.0549,3.2822,13.6478,4.0125,17.0549,16.3093,16.1921,-1.3474,8.4995,-1.8267,13.396,15.3316,13.5017,11.8354,0.0621,-27.1243,6.8266,15.4706,10.7656,9.1601,0.1917,11.0883,-8.2001,1.578,-3.1619,-24.3129,6.8443,10.6798,1.6172,11.4068,3.4394,11.5726,13.604,14.2608,16.9448,5.688,6.9712,2.0583,10.879,3.3129,0.804,5.4854,0.674,-19.1415,7.7456,21.8306,11.3462,-2.8778,12.6856,7.9704,12.9924,12.9887,2.2963,-2.9547,15.452,13.4707,0.4267,6.3517,6.6675,4.5264,-9.8066,23.6872,7.0417,-3.5648,-7.4234,3.6506,-3.5757,10.5439,15.1134,10.2863,6.4824,8.7313,-3.5037,3.8105,21.2322,14.6961,20.0302,12.4322,15.3712,5.4943,-7.2096,11.6354,-11.2477,8.2721,5.4055,44.8868,6.093,5.4712,16.8946,-5.9237,15.878,2.6369,-2.2232,10.4388,5.8531,-2.5521,1.0675,10.4149,-1.7577,12.7252,15.0595,3.4405,10.5275,-5.5411,4.6544,4.6185,10.8008,-5.2413,5.3557,-2.2877,-2.2368,11.4487,-6.9025,21.258,1.0392,10.0476,5.4322,1.8183,6.7683,15.4583,0.1265,10.845,7.4035,17.1872,-3.7475
train_103146,0,9.3361,-3.729,8.8623,8.9147,14.6926,-7.6177,4.675,14.5459,-0.1019,5.8167,5.6819,2.5316,14.2147,4.1634,9.7765,14.0677,5.8982,1.9334,15.3581,15.8938,3.2946,27.7979,10.2609,2.821,13.4615,13.5848,-7.9981,1.7832,5.7507,5.568,-13.1814,10.7319,0.9904,12.8701,11.1711,3.3689,-1.3791,6.3536,2.7681,-3.8264,0.1725,4.8469,10.6149,11.3213,22.1594,-35.4846,10.581,-9.527,13.0194,23.9288,13.2852,17.282,-9.4496,5.1076,-3.4264,14.4824,15.3955,7.833,6.347,8.3106,5.4946,-9.3384,5.1952,3.2618,6.8603,11.3327,6.3038,25.902,5.0145,-7.7245,21.2611,0.9857,-0.1458,24.0672,20.5548,20.0088,1.9538,25.064,2.4772,14.2295,0.562,13.5069,-14.8837,-8.6906,2.2528,15.3507,-4.6554,10.3347,6.3333,4.5187,-18.2153,7.1536,13.7208,11.5538,14.4282,0.0402,29.9314,5.5043,1.9174,-2.471,-22.1532,14.1694,17.389,1.2828,12.4118,5.4321,8.3045,15.1087,14.3919,24.8643,2.0391,7.1598,-0.3831,4.1777,3.2642,3.7878,2.9192,32.5307,3.3771,-0.2493,40.3224,10.4455,-4.109,3.9374,5.0924,12.0287,12.9769,-0.3094,-2.6785,17.1534,10.9393,-0.1123,8.6192,6.2134,-1.1742,-7.5619,23.565,20.6196,4.6024,13.8075,-0.7954,-0.2335,12.1467,11.7931,7.2649,3.8185,8.5319,2.7247,3.879,-11.6437,20.0973,10.9891,5.4357,12.4008,-1.8906,5.5273,12.3055,-6.4806,26.8597,8.7336,21.8471,5.4751,8.4202,10.3893,5.2167,18.3874,2.9626,-7.2423,0.2431,5.4282,-2.4683,5.126,24.2022,5.8337,22.6824,13.7646,4.4857,13.3931,5.6863,2.2587,-4.7805,12.4831,-11.4839,6.6853,4.4921,-2.9447,7.3391,-3.6846,15.275,0.0537,0.0336,9.9571,3.8974,3.5992,20.358,0.7706,1.1181,8.3649,19.4215,8.5725
train_107122,0,11.224,-2.1485,10.3769,5.6302,10.0237,-14.7118,5.6573,13.6202,-0.1367,7.972,5.3319,4.6215,14.053,15.7602,7.6065,13.8004,9.2245,2.7461,21.6502,4.6198,8.3916,15.5938,10.3016,2.7444,5.8655,13.7274,-10.5556,0.8005,5.7224,5.0287,-10.858,9.7589,0.5479,11.8139,11.5361,4.8274,3.8333,7.6649,14.5114,-7.391,-8.1226,8.811,10.8067,12.0605,6.4659,-17.3658,12.9409,4.9861,10.0668,3.595,13.5011,26.979,-6.9106,6.4276,-2.0339,15.4445,14.8863,8.046,1.619,8.1391,17.2148,-14.0424,0.6935,-1.0786,5.5676,-4.1045,5.0176,15.7568,5.0293,-7.4058,33.7135,0.8652,7.8886,31.1437,-5.3451,17.4604,11.1304,24.0545,6.0796,14.2611,-9.3599,13.4736,6.236,9.9309,-1.1365,14.8959,4.5717,6.1778,9.6271,2.0543,-15.8436,7.2489,9.3016,10.083,8.1935,0.8259,13.6132,12.4896,2.9466,-2.032,8.9084,19.4329,14.2147,1.4759,10.8205,4.546,9.3203,29.6629,14.0158,11.9786,8.6484,5.1558,5.8732,6.8039,2.0643,3.5718,2.3802,8.7153,-8.5829,1.5789,31.6731,11.3137,-4.0583,12.7802,9.0896,12.2135,13.7606,-0.7521,-2.687,16.178,12.7798,0.9097,8.9922,6.7484,-3.4879,-8.9355,27.9806,6.8762,7.0863,18.4271,7.8567,-1.8715,13.5878,6.2357,9.1079,1.1677,11.4686,-4.8505,4.1025,10.589,12.5167,7.3615,1.8294,20.2994,-1.1611,0.8913,13.1358,0.3036,17.1189,12.566,10.1722,5.3918,4.7054,16.1414,-8.4063,20.9997,3.0321,-20.727,4.4294,5.0672,1.1642,-0.2672,6.481,-1.7074,26.0381,13.4618,6.0401,6.2432,1.7842,1.7119,-9.3592,12.9843,-2.4519,7.7066,7.6392,-3.0807,11.6999,-21.1031,21.8952,1.459,7.6175,2.1445,1.2219,-2.8392,18.2127,0.5955,5.7481,6.9104,14.2567,2.4038
train_88328,0,12.1664,-5.3914,10.3859,5.8924,11.6583,-0.118,4.6971,14.2266,-3.2475,6.0975,3.0009,2.7759,14.4086,6.1188,8.1202,14.5135,8.5623,-4.7128,21.8771,2.0887,5.5634,7.7339,6.537,3.0369,10.7846,13.2207,-6.2457,-1.4398,6.5805,4.1957,-5.4795,13.7116,0.4604,9.0051,11.1097,5.6303,3.9385,2.3717,12.9493,-2.6416,-0.8059,8.8069,11.8143,11.6401,5.8858,-23.5742,12.0694,10.3719,8.5849,18.3159,11.1466,2.3135,1.9875,6.8381,8.3189,13.3914,18.1781,7.5756,2.8006,8.0827,9.8949,-28.1536,-2.377,2.4458,6.2465,-0.2473,7.7911,10.3149,5.0114,-6.3782,31.8852,0.5454,1.1676,21.2254,26.6903,26.2537,15.0347,16.1568,7.2122,13.6034,0.665,11.9941,10.043,-11.4095,0.3787,17.38,3.9245,11.3372,9.3971,1.5675,-19.7302,6.8977,22.8108,10.2499,11.9192,0.0019,-4.7952,17.1845,1.4289,0.0908,5.48,14.6485,15.3809,1.8984,13.4115,4.8592,10.1536,33.74,14.1519,20.1686,13.3807,7.4802,5.0611,6.2474,4.4845,5.507,3.9011,20.0369,-17.3168,3.5516,22.8071,12.4836,-1.2737,12.1282,3.0444,12.61,12.0979,0.0501,2.8458,12.7513,11.8591,1.2448,8.1599,7.0083,-5.8836,-14.5069,15.6601,26.862,5.2736,12.434,1.4982,5.413,10.6798,17.31,8.2618,3.2516,10.9108,-1.079,3.6835,-7.7143,16.2579,13.9925,9.249,14.2934,8.1805,-3.169,13.4764,-2.4104,24.1463,8.4871,24.9095,5.0492,7.7784,4.0489,-11.6872,18.2546,2.6169,0.4739,0.5808,5.8414,1.8965,2.5565,25.8831,-9.6327,25.2129,10.9038,-3.2019,6.8899,-3.0781,1.0462,-9.0357,8.3842,-1.8437,6.7093,11.9901,4.2373,8.7123,-19.0114,12.7999,0.7312,4.0063,5.783,1.3301,5.3771,14.2386,-1.6121,-0.1228,11.224,11.6631,6.2077
train_25900,0,6.8625,-5.4511,10.5841,8.8375,9.9938,-5.8206,5.866,18.6262,8.0073,8.7745,-0.1083,-8.7186,13.5553,15.1934,5.0009,14.8824,9.0259,-7.3295,26.4291,19.1724,13.6214,4.8385,6.7169,2.6843,12.9136,13.6453,-14.6062,-3.9572,5.0391,2.9121,-14.5306,8.568,0.3254,9.4658,11.5432,5.2925,4.2138,3.3303,4.2026,-1.5485,-7.306,8.647,10.4357,11.7198,6.1317,-15.3693,14.4621,-26.0653,28.2822,12.3582,13.4559,29.4482,-4.3298,6.4939,18.2945,23.1653,11.9421,6.7546,-1.0351,8.2846,6.6277,-4.0162,4.2997,-2.0999,5.0644,0.0973,6.3856,0.6695,5.0216,5.5703,15.235,0.8441,5.4529,13.1008,38.1021,7.5581,0.3441,21.3727,7.3841,14.2657,15.2349,14.9625,-13.1181,13.4461,-10.3129,14.4307,8.8012,11.208,7.3604,4.9395,-27.1095,7.125,9.8705,9.8746,13.1747,-0.1259,8.9584,11.3196,1.3708,-1.161,-19.8488,17.6053,13.5315,1.575,9.9593,4.5655,7.29,16.6924,14.1993,20.7659,3.8095,6.408,-0.2919,9.1101,1.4107,2.2592,3.3492,14.761,-12.8182,7.9077,18.0978,11.9871,0.5908,11.9188,2.4518,12.4018,12.1983,5.2628,-0.2573,13.2732,12.6979,0.0866,9.7151,7.0886,-1.2408,-9.4851,14.1941,20.415,3.2467,-0.3918,7.5325,3.0593,12.4145,15.4103,8.2262,1.3616,11.3877,-11.4048,3.9313,-0.9011,18.8216,4.3445,9.7476,17.8603,5.2481,3.045,13.4169,4.5179,23.9809,10.9422,10.3344,5.9584,6.1543,11.3056,-0.7963,23.7559,3.0627,1.9909,2.3091,6.2588,6.6256,-0.6532,25.7769,3.9576,16.5028,15.441,-5.6609,16.8961,-16.3812,4.4313,2.436,8.7345,-5.6357,16.0551,17.0109,-5.1328,5.7011,-25.4185,14.077,0.6488,6.0786,12.1066,1.9988,11.6723,22.4189,-2.4232,4.9982,10.2597,22.2924,-5.1282
train_139968,0,13.6203,3.6803,13.0001,8.1726,11.3827,-7.8005,3.8533,15.9187,1.9134,9.0622,-14.2978,-5.4531,14.1679,15.7063,9.3259,14.5167,5.742,-2.9486,13.9618,-2.1096,20.9215,8.0437,2.6393,3.2816,8.2165,13.4069,-4.5625,-2.344,6.8624,3.2984,-18.345,11.1326,-2.8125,18.5688,12.162,2.7172,5.581,7.0636,8.7737,2.0583,1.1041,23.1076,11.0723,11.6597,6.9215,-10.3882,8.0978,-23.46,15.5917,11.6974,13.2719,6.5841,4.7785,5.7563,4.7059,18.5613,19.1497,5.327,2.6161,7.5556,12.8444,-11.3442,-1.2359,-1.9669,4.6314,-5.9713,6.2277,5.8608,5.0226,0.7682,7.363,0.388,4.2715,14.0675,38.8706,13.8831,2.9123,18.0515,3.3212,15.6991,4.0935,14.3562,-7.7863,4.5436,2.444,13.5559,3.3704,14.2666,12.3302,1.97,-30.7373,6.9661,11.3253,10.5638,13.6497,-0.7453,26.0844,30.747,2.2179,-1.8206,-6.8148,15.1824,36.1398,1.8885,10.9437,4.7196,4.978,6.8468,14.0793,19.2472,10.3987,6.0483,5.5672,7.6025,2.9591,2.4682,1.5724,24.7961,-8.4932,5.6866,34.4148,13.4375,3.0669,13.8438,9.0605,12.873,14.1838,2.1406,1.2086,15.7552,12.0197,0.1802,5.8979,7.5145,-3.3763,-13.3857,17.4152,20.9386,-0.3222,1.2762,4.2643,12.3071,7.9935,14.2908,9.028,9.036,8.8204,3.5593,3.9647,-2.2879,20.3669,7.472,4.4864,19.0805,1.2802,1.5347,14.6892,-7.843,11.3281,6.2864,23.7899,5.7809,7.4246,2.3423,-12.9724,10.6929,2.6031,-8.0742,7.3909,6.3325,4.0838,-14.8471,33.1914,4.8807,17.6407,11.81,-12.186,13.4303,16.6258,2.9342,-9.9685,12.0549,-8.3379,2.3646,8.5282,-0.8722,7.6026,-15.7921,17.1067,1.2185,4.5226,11.8866,1.7305,4.6362,13.5434,-0.2297,8.9722,10.8948,19.7775,-6.2691
train_76172,0,9.4265,0.7972,14.3253,9.0819,11.5285,-12.015,6.0152,17.9244,2.0411,7.3653,5.1738,1.7043,13.8678,11.0585,11.0865,15.2497,8.9193,-4.8479,19.4199,4.1961,23.8301,13.256,4.9658,3.2639,5.8498,13.1375,10.6278,-2.255,5.5912,5.1768,-8.1197,11.6463,1.4079,14.8103,11.0032,10.5002,5.576,2.6497,8.5716,-3.122,-5.2618,15.0127,11.4649,11.9176,16.8869,-52.6891,8.9079,-20.6636,4.5274,11.8604,12.5144,12.2699,-12.3638,4.9973,7.1553,8.9131,13.1884,5.4693,2.2003,9.2472,4.6235,-1.34,3.2589,-0.771,6.1442,6.5167,7.8328,19.2676,5.0152,0.7188,4.9822,0.6067,-3.2649,15.3323,12.521,10.8329,8.4599,20.5881,1.3484,13.6889,-0.5061,12.0309,-1.2859,-9.286,11.6783,20.1761,6.4983,17.8686,8.2182,6.9457,1.5978,7.1513,14.0603,9.9511,11.0485,0.2421,15.2222,22.0136,1.6078,-0.2981,-8.5867,15.02,1.014,1.7481,11.6983,3.6262,5.8982,29.1205,14.0304,16.1849,7.4704,6.1907,2.4123,7.8651,3.8841,3.0142,3.1282,13.6074,-6.3099,-2.2365,2.3836,10.3532,1.074,10.787,-0.4966,12.2662,13.7029,-4.5074,-1.4732,15.0865,13.3214,1.1584,6.6664,7.1202,3.4116,-7.7502,30.5085,31.4635,-2.2013,16.6651,0.5627,-10.6804,6.2154,9.655,9.594,10.0038,14.0635,10.0278,3.9454,14.7628,19.5298,12.8403,5.4206,13.4601,11.2576,-0.4866,13.2153,-15.247,17.6302,10.1845,35.4028,5.7098,3.9054,12.5898,3.1488,26.8682,2.7811,-12.7783,3.8889,5.9327,6.9019,-5.1757,14.7283,-4.4158,24.2765,12.709,-7.3576,10.4198,-3.4216,2.3961,-4.0558,11.311,-0.6235,11.0521,14.9503,-3.3424,7.0132,-17.8039,12.8973,0.7968,8.8354,12.6175,4.2203,6.1718,20.2007,-1.578,1.1758,7.6196,14.8121,-20.0526
train_151519,0,6.1682,-5.3736,7.4043,4.3618,14.6164,-20.1493,6.1101,10.3406,-3.3295,7.7273,3.157,-8.4862,14.152,14.8437,2.8964,15.1485,11.0781,-2.6779,19.3247,5.1738,16.9767,30.0786,3.5284,3.7071,9.7169,13.8831,-1.1467,-0.045,6.4535,7.0716,-12.9661,12.6233,-2.1922,22.3913,11.7787,7.3846,-1.5805,3.953,11.6208,1.5358,-5.4147,2.9995,12.2582,11.3513,-2.8585,-37.8785,11.6392,-16.4693,18.2714,9.6819,12.409,17.5669,-4.7243,5.6697,9.2413,11.3844,14.6773,6.1847,-2.7275,9.259,12.5927,-4.6055,1.5471,-0.3442,5.2324,2.802,7.7291,8.0226,5.0209,-1.8526,19.2931,0.6988,3.931,14.5159,25.2173,22.7518,-2.8676,21.3439,5.3698,12.5647,2.8219,18.1358,7.0937,-4.4078,6.8697,18.0224,11.9226,11.1864,10.7979,-1.4319,-41.3028,6.7664,17.0857,10.1385,10.3175,-1.3183,22.124,23.9479,2.1688,2.8455,-3.1645,10.1395,28.9225,1.7288,13.9022,4.9817,11.1815,23.6144,14.0148,16.3217,2.071,5.7406,5.2918,14.4002,2.8261,3.1196,1.3455,4.9847,-17.3061,-1.7535,19.096,8.6297,-9.0398,8.0114,7.0189,12.33,13.7259,0.6361,-2.3657,20.04,11.2429,0.096,10.3711,6.4694,6.9965,-9.0413,13.997,4.1223,-5.1269,-0.0773,2.2616,-5.9205,21.0024,10.7345,7.6114,0.5174,8.7795,-7.3757,4.0011,-6.991,18.4059,9.7561,10.6309,18.7822,7.0685,-10.2108,13.9871,9.6992,25.7372,20.663,28.9949,5.7876,3.6293,9.1137,-2.5077,20.9487,2.1128,2.0674,1.4282,5.8371,-1.2466,3.5914,19.6174,4.2925,27.5652,7.7635,-8.4219,10.0977,-0.2295,-3.8201,-1.4331,10.6752,-1.3875,8.2633,11.796,-13.9195,9.6078,3.4235,18.5812,1.0439,-0.6712,1.4237,1.3497,0.0325,16.0842,-1.4123000000000001,3.8535,8.5068,16.9236,-15.9768
train_41500,0,9.6761,-9.5261,12.47,10.4237,13.2846,2.6874,6.7968,15.3625,0.4975,7.8947,-7.7706,-1.6898,14.192,6.7206,8.0336,14.8304,10.7543,-13.0717,27.7853,22.5738,5.4118,10.1926,-0.977,2.9458,6.4114,13.2712,-7.9368,-0.1605,4.2499,7.3294,-7.7755,10.9407,0.8693,10.5294,11.5251,1.4906,3.8512,3.5233,4.7959,0.5312,4.0887,16.5011,10.076,11.7134,12.2292,-43.9694,13.1867,-3.7526,9.4035,7.9206,12.4546,7.439,-2.2617,4.7292,6.8162,12.1266,18.9932,6.6423,-3.1154,8.7001,11.8685,-20.597,1.2533,-0.8409,6.5048,6.2714,7.294,25.1611,5.0183,-10.668,10.5802,0.4789,7.3303,21.8867,7.5074,14.7455,1.2467,24.708,2.6489,13.6357,2.6068,9.3396,6.2906,-3.671,-8.9446,16.2897,2.5629,18.2752,7.9774,6.9429,-12.7798,7.037,14.7555,10.299,8.2601,0.5218,18.4669,5.2307,1.1977,-0.8991,4.8653,7.3442,21.1049,1.7605,11.6071,4.2493,9.8789,11.27,14.1237,15.7259,-2.4946,5.8344,3.5416,8.283,3.7343,4.8261,3.0365,9.3726,-1.0083,0.272,28.8022,13.808,1.5161,12.9876,1.4086,12.48,11.9549,5.8117,-0.8945,17.4655,12.1127,-0.0566,5.195,6.5468,-16.3925,11.753,24.3922,8.9793,7.1674,17.7954,4.7426,18.9756,11.5137,10.3887,9.1106,-0.1887,6.5819,-5.6427,4.3249,-15.072,11.9143,11.5116,5.2653,16.653,12.6533,-1.7953,12.4245,-3.6604,18.6337,5.7603,33.0981,5.6075,3.8468,7.6164,3.2806,20.2536,2.3732,-8.065,3.7394,5.0897,-10.7853,-2.8618,33.2545,-0.2518,29.38,14.6737,1.2912,8.1779,-10.548,-0.1247,-6.3812,10.8004,0.6331,12.9594,2.7407,-10.0125,8.4073,-30.4474,16.166,2.1225,4.149,10.8548,0.3788,4.6518,17.8015,0.4587,-2.593,9.5205,10.2035,11.152
train_4438,0,10.2889,1.4368,11.47,8.2495,13.1503,-5.9598,4.666,13.9028,-0.0784,6.4438,0.0716,-2.6434,13.8105,15.4233,7.6915,14.604,6.9799,-16.9997,13.8198,19.1001,1.7327,13.5784,3.239,3.0776,3.7248,13.3777,-8.7119,-1.265,5.778,5.6983,-7.4246,6.6587,0.3323,10.7257,11.4604,6.5875,0.9164,3.6841,10.0344,0.5084,-10.2382,10.0131,11.586,11.5722,12.3832,-49.5282,7.6474,-15.232,21.531,27.2486,12.722,3.5839,2.1591,6.9898,-2.1866,13.2329,16.2728,7.3327,4.671,9.2002,6.4153,-25.967,1.0648,-2.3417,7.8295,-1.7989,7.5747,11.8481,5.0134,-8.8281,22.0213,0.9573,-7.6242,27.1477,8.5545,18.8533,-4.0541,12.2768,4.1676,15.2806,-0.954,15.9821,-4.375,-5.1229,-2.8918,11.4844,5.3086,19.9037,11.5786,3.3343,-23.6643,6.9547,17.4218,10.5725,11.3321,-0.5535,13.0717,-3.1269,1.8308,-0.9236,0.9932,5.8954,5.0107,1.5972,11.8032,4.849,6.2718,23.0228,14.1477,20.1121,-0.8373,7.6772,1.0436,5.1867,3.3741,1.2011,3.2096,32.7341,2.4202,-2.4534,33.2883,11.6238,6.174,9.7487,5.2705,12.9753,12.9913,1.6454,-5.2094,17.5525,12.3059,0.1432,7.0196,6.4933,-1.9232,-0.9738,18.9227,11.3764,3.8598,1.9228,3.6935,12.5211,8.7279,15.6744,9.4833,4.6655,11.7507,4.2801,4.262,10.0762,15.8996,3.9683,8.2916,16.1536,5.5118,5.762,12.6364,9.8503,19.9576,4.2758,31.6317,5.7487,6.7288,7.5961,-11.0078,24.1189,3.0939,0.0795,9.3801,5.8601,3.4147,-2.1733,21.5119,-4.9049,20.0771,10.6497,-6.3724,12.4857,-0.8192,0.4839,-4.5841,9.5789,12.1301,1.6441,11.4891,-6.8416,10.4471,-0.8197,20.0048,0.7175,1.8794,8.5333,1.1926,3.5652,13.2405,0.7904,-0.4077,10.0209,13.789,5.5297
